catalogue_item_id,category,entity_type,phase,model,fold,concept_or_target,result_name,scientific_question,scientific_status,availability_status,report_usage_status,source_artifact_id,source_root_alias,source_relative_path,source_field_path,source_sha256,row_or_sample_count,privacy_class,new_inference_required,report_section_id,report_table_ids,report_figure_ids,omission_reason,approval_reference,integrity_status,details
RES-P10-TABLE-RPT-TA01,CAT-O,planned_scientific_table,P10,,,,Frozen 14-case index,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_PRIVATE_APPENDIX,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-TA01,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PRIVATE_RESTRICTED,False,SEC-PRIVATE-APPENDIX,"[""RPT-TA01""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":null,""evidence_categories"":""Q"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-TA01"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-TABLE-RPT-TA02,CAT-O,planned_scientific_table,P10,,,,Case-level concept and malignancy predictions,Which frozen evidence supports this planned report table?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_PRIVATE_APPENDIX,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-TA02,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PRIVATE_RESTRICTED,False,SEC-PRIVATE-APPENDIX,"[""RPT-TA02""]",[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""categorical_target_semantics"":""full reader vote distribution retained; modal label display-only"",""evidence_categories"":""Q"",""mean_absolute_centered_contribution_policy"":null,""new_inference_required"":false,""planned_table_id"":""RPT-TA02"",""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE""}"
RES-P10-EXISTING-TABLE-BILINGUAL_TERMINOLOGY,CAT-O,existing_machine_readable_table,P10,,,,Existing table: bilingual_terminology.csv,Which current machine-readable table already exists?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P10-TABLE-BILINGUAL_TERMINOLOGY,repo://,reports/baseline_v2/p10/public/tables/bilingual_terminology.csv,$,026a2e28a30b1330d674c6ab2fa278611e970c234694eb74c9e0e585af66db84,8,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""existing"":true,""modified_by_catalogue"":false,""revision_needed"":true}"
RES-P10-EXISTING-TABLE-CENTERED_CONTRIBUTIONS,CAT-O,existing_machine_readable_table,P10,,,,Existing table: centered_contributions.csv,Which current machine-readable table already exists?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P10-TABLE-CENTERED_CONTRIBUTIONS,repo://,reports/baseline_v2/p10/public/tables/centered_contributions.csv,$,e1569a65db9e675e0a4691fae4b79dba021854d62b44ba4ba556cc2da32e0663,24,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""existing"":true,""modified_by_catalogue"":false,""revision_needed"":true}"
RES-P10-EXISTING-TABLE-CONCEPT_METRICS,CAT-O,existing_machine_readable_table,P10,,,,Existing table: concept_metrics.csv,Which current machine-readable table already exists?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P10-TABLE-CONCEPT_METRICS,repo://,reports/baseline_v2/p10/public/tables/concept_metrics.csv,$,26b40be0edf89cf53828d2ca0599e6847046685da040441141f0af9bbe887204,126,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""existing"":true,""modified_by_catalogue"":false,""revision_needed"":true}"
RES-P10-EXISTING-TABLE-DATA_DICTIONARY_EN,CAT-O,existing_machine_readable_table,P10,,,,Existing table: data_dictionary_en.csv,Which current machine-readable table already exists?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P10-TABLE-DATA_DICTIONARY_EN,repo://,reports/baseline_v2/p10/public/tables/data_dictionary_en.csv,$,7704aee8ea7477acb6fe6ef5408234387fd1d346e2469f2270a79515e379b385,74,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""existing"":true,""modified_by_catalogue"":false,""revision_needed"":true}"
RES-P10-EXISTING-TABLE-DATA_DICTIONARY_ZH,CAT-O,existing_machine_readable_table,P10,,,,Existing table: data_dictionary_zh.csv,Which current machine-readable table already exists?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P10-TABLE-DATA_DICTIONARY_ZH,repo://,reports/baseline_v2/p10/public/tables/data_dictionary_zh.csv,$,6d915795a672c2a4d034f383a5829a812004c979bbf58c43600ec013508c5153,74,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""existing"":true,""modified_by_catalogue"":false,""revision_needed"":true}"
RES-P10-EXISTING-TABLE-EXECUTION_REGISTRY,CAT-O,existing_machine_readable_table,P10,,,,Existing table: execution_registry.csv,Which current machine-readable table already exists?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P10-TABLE-EXECUTION_REGISTRY,repo://,reports/baseline_v2/p10/public/tables/execution_registry.csv,$,1465ebd81670d3c7ca9820a95fd53cef67b7456cb69d6a3aba6f06fbc4869fc3,40,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""existing"":true,""modified_by_catalogue"":false,""revision_needed"":true}"
RES-P10-EXISTING-TABLE-GRADCAM_ACCOUNTING,CAT-O,existing_machine_readable_table,P10,,,,Existing table: gradcam_accounting.csv,Which current machine-readable table already exists?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P10-TABLE-GRADCAM_ACCOUNTING,repo://,reports/baseline_v2/p10/public/tables/gradcam_accounting.csv,$,c68c53ec18f9af1d39c7f7bed88a47781533cd9ec2d2ec390a6a0b6499093f2e,140,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""existing"":true,""modified_by_catalogue"":false,""revision_needed"":true}"
RES-P10-EXISTING-TABLE-INTERVENTION_CURVES,CAT-O,existing_machine_readable_table,P10,,,,Existing table: intervention_curves.csv,Which current machine-readable table already exists?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P10-TABLE-INTERVENTION_CURVES,repo://,reports/baseline_v2/p10/public/tables/intervention_curves.csv,$,439733a5ab549b16b3fd41bcf8b173e18b9b097c9bcd45cac445fdf3d344060e,54,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""existing"":true,""modified_by_catalogue"":false,""revision_needed"":true}"
RES-P10-EXISTING-TABLE-LEARNED_GAM_ALPHA,CAT-O,existing_machine_readable_table,P10,,,,Existing table: learned_gam_alpha.csv,Which current machine-readable table already exists?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P10-TABLE-LEARNED_GAM_ALPHA,repo://,reports/baseline_v2/p10/public/tables/learned_gam_alpha.csv,$,95743cae0862a02e00c2a1a9508aef1132352e91dd697c1ec651cd8c9a5c1de1,200,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""existing"":true,""modified_by_catalogue"":false,""revision_needed"":true}"
RES-P10-EXISTING-TABLE-PAIRED_COMPARISONS,CAT-O,existing_machine_readable_table,P10,,,,Existing table: paired_comparisons.csv,Which current machine-readable table already exists?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P10-TABLE-PAIRED_COMPARISONS,repo://,reports/baseline_v2/p10/public/tables/paired_comparisons.csv,$,e83572c2e1d07a414d2c0de57c5c76d06d964d83a6ffb4c264d08af40581a22c,12,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""existing"":true,""modified_by_catalogue"":false,""revision_needed"":true}"
RES-P10-EXISTING-TABLE-PRIMARY_SECONDARY_METRICS,CAT-O,existing_machine_readable_table,P10,,,,Existing table: primary_secondary_metrics.csv,Which current machine-readable table already exists?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P10-TABLE-PRIMARY_SECONDARY_METRICS,repo://,reports/baseline_v2/p10/public/tables/primary_secondary_metrics.csv,$,d00062c5ada6e356702620c2d8fc323c8e35ad1be6f016273ecd55d388d3d5b6,4,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""existing"":true,""modified_by_catalogue"":false,""revision_needed"":true}"
RES-P10-EXISTING-TABLE-SPATIAL_FAITHFULNESS,CAT-O,existing_machine_readable_table,P10,,,,Existing table: spatial_faithfulness.csv,Which current machine-readable table already exists?,PASS,RESULT_ALREADY_EXISTS,USED_APPENDIX,ART-P10-TABLE-SPATIAL_FAITHFULNESS,repo://,reports/baseline_v2/p10/public/tables/spatial_faithfulness.csv,$,8a000fed3f2cf3955921540c969d4abdc462fdf44c96cf0e6e8ffca449e03c7e,344,PUBLIC_DEIDENTIFIED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""existing"":true,""modified_by_catalogue"":false,""revision_needed"":true}"
RES-P10-FIGURE-RPT-F01,CAT-P,planned_scientific_figure,P10,,,,End-to-end evidence pipeline,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F01,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-INTRODUCTION,[],"[""RPT-F01""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""A"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F01"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F02,CAT-P,planned_scientific_figure,P10,,,,"Cohort, preprocessing, and five-fold flow",Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F02,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-DATASET,[],"[""RPT-F02""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""A"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F02"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F03,CAT-P,planned_scientific_figure,P10,,,,Four architectures and interpretability interfaces,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F03,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-METHODS,[],"[""RPT-F03""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""A"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F03"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F04,CAT-P,planned_scientific_figure,P10,,,,Four-model MAE bootstrap intervals,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F04,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-PREDICTION,[],"[""RPT-F04""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""C"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F04"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F05,CAT-P,planned_scientific_figure,P10,,,,Paired Delta-MAE forest plot,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F05,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-PREDICTION,[],"[""RPT-F05""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""D"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F05"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F06,CAT-P,planned_scientific_figure,P10,,,,Extreme AUROC/AUPRC and paired Delta-AUROC,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F06,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-PREDICTION,[],"[""RPT-F06""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""E,F"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F06"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F07,CAT-P,planned_scientific_figure,P10,,,,Undefined Grad-CAM rate heatmap,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F07,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHERE,[],"[""RPT-F07""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""L,M"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F07"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F08,CAT-P,planned_scientific_figure,P10,,,,Spatial faithfulness dual panel,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F08,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHERE,[],"[""RPT-F08""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""N"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F08"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F09A,CAT-P,planned_scientific_figure,P10,,,,Continuous concept fidelity,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F09A,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHAT,[],"[""RPT-F09A""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""G"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F09A"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F09B,CAT-P,planned_scientific_figure,P10,,,,Categorical concept fidelity,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F09B,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHAT,[],"[""RPT-F09B""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""H"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F09B"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F10,CAT-P,planned_scientific_figure,P10,,,,Empirical OOF contribution profiles,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F10,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,[],"[""RPT-F10""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""J"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F10"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F11,CAT-P,planned_scientific_figure,P10,,,,GAM alpha heatmap,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F11,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-WHY,[],"[""RPT-F11""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""K"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F11"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F12,CAT-P,planned_scientific_figure,P10,,,,Intervention curves,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F12,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-HOW,[],"[""RPT-F12""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""I"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F12"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-F13,CAT-P,planned_scientific_figure,P10,,,,Integrated evidence synthesis,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_MAIN_TEXT,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-F13,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PUBLIC_DEIDENTIFIED,False,SEC-RESULTS-SYNTHESIS,[],"[""RPT-F13""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""S"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-F13"",""quantitative_summary_requires_ct"":false,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
RES-P10-FIGURE-RPT-FA01,CAT-P,planned_scientific_figure,P10,,,,Representative-case comparison,Which frozen evidence supports this planned report figure?,PASS,VISUALIZATION_NOT_YET_RENDERED_BUT_FROZEN_DATA_EXISTS,USED_PRIVATE_APPENDIX,ART-P10-REPORT-PLAN,repo://,docs/results/P10_CATALOGUE_DRIVEN_BILINGUAL_REPORT_PLAN.md,RPT-FA01,be33c07d566914d40bd50fba65b347118e706940a64495782cf0245f7914629c,,PRIVATE_RESTRICTED,False,SEC-PRIVATE-APPENDIX,[],"[""RPT-FA01""]",,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""case_level_intervention_component"":""NOT_APPLICABLE"",""component_availability"":null,""evidence_categories"":""Q"",""missing_component_policy"":null,""new_inference_required"":false,""planned_figure_id"":""RPT-FA01"",""quantitative_summary_requires_ct"":null,""render_status"":""NOT_RENDERED_AT_CATALOGUE_GATE"",""selected_case_label"":null}"
