catalogue_item_id,category,entity_type,phase,model,fold,concept_or_target,result_name,scientific_question,scientific_status,availability_status,report_usage_status,source_artifact_id,source_root_alias,source_relative_path,source_field_path,source_sha256,row_or_sample_count,privacy_class,new_inference_required,report_section_id,report_table_ids,report_figure_ids,omission_reason,approval_reference,integrity_status,details
ART-STORAGE-ARCHIVE-0551,CAT-R,archived_file,P9,,,,Archived file: shard_0009.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0551,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0009.parquet.json,$,f8bfd1e37c57479e71d3911888ca50f9fd777ffbe73d464ca5f236ef7ddb6f8e,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0552,CAT-R,archived_file,P9,,,,Archived file: shard_0010.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0552,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0010.parquet,$,7c908d36f353c4fc2bba5aa6bc4be4f710e6873f0bae7d44a5e4ee4520ddd50f,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":16350541,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0553,CAT-R,archived_file,P9,,,,Archived file: shard_0010.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0553,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0010.parquet.json,$,2a04ddc3d40847e0b05737dae2b65fa8eb8388bddd824dc6c6343cfad85c3dd7,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0554,CAT-R,archived_file,P9,,,,Archived file: shard_0011.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0554,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0011.parquet,$,d886fea758e3b6eb22431d2424e9d4b6a8bc86064c11f2c005b41bb0bb4f4915,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":18221870,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0555,CAT-R,archived_file,P9,,,,Archived file: shard_0011.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0555,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0011.parquet.json,$,89eff9867cfb5b378f9e817b8de4ddea9f67cfc46032cd711ed682229975a82a,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0556,CAT-R,archived_file,P9,,,,Archived file: shard_0012.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0556,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0012.parquet,$,41400ef4e035e711e5100877fcf822a6a3d83659f0ee89bac4b11592cc2b48ef,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":17656456,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0557,CAT-R,archived_file,P9,,,,Archived file: shard_0012.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0557,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0012.parquet.json,$,c566c352d820d9a1cfd3c13dc22d4718a8dbe3020e85ac19b0aed291a0b3ba0f,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0558,CAT-R,archived_file,P9,,,,Archived file: shard_0013.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0558,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0013.parquet,$,312fc4be386fea0bd4d0e6190405085a7c02873ff3603059a259e392b9a85401,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":18229171,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0559,CAT-R,archived_file,P9,,,,Archived file: shard_0013.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0559,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0013.parquet.json,$,57db9aafde6bdc4e892b129c4591857e3b4c76c53995b7d3bd20f64f914d0d8e,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0560,CAT-R,archived_file,P9,,,,Archived file: shard_0014.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0560,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0014.parquet,$,35d40e2a1934f979d56c140095c8b6ae0a8b65fe162a3cd8bfc30ebc894b1a93,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":18958960,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0561,CAT-R,archived_file,P9,,,,Archived file: shard_0014.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0561,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0014.parquet.json,$,125b6db64f7c0521a980245702921c6ccfc7c1886c9d73e8241a7531f48b6a16,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0562,CAT-R,archived_file,P9,,,,Archived file: shard_0015.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0562,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0015.parquet,$,4f3f2d61717bfc3c6a8debd9edbf21a5510a70c90d6efb87b1fed5201f3731d9,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":18531961,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0563,CAT-R,archived_file,P9,,,,Archived file: shard_0015.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0563,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0015.parquet.json,$,9a02fc9b473e334d329a2032d36b3b4a4f8c9a9730bc00bd0f4e95fe6a6d557d,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0564,CAT-R,archived_file,P9,,,,Archived file: shard_0016.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0564,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0016.parquet,$,a0ede459c9710d32df3062ea2abb3f408bce31f052ee568dfd14e82b86a1ae7a,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":18736795,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0565,CAT-R,archived_file,P9,,,,Archived file: shard_0016.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0565,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0016.parquet.json,$,9e85d3aff4d29f4706d1c924e47043e5cf4e286b60bf7cc929790147aca61730,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0566,CAT-R,archived_file,P9,,,,Archived file: shard_0017.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0566,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0017.parquet,$,d4346c2f7e2a737df56071102dba8bebfd733324a262c1f1241b4d6c89210de1,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":19066999,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0567,CAT-R,archived_file,P9,,,,Archived file: shard_0017.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0567,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0017.parquet.json,$,82684877379e4a818b87d5706561a28169c7e42ae32772d925955e60d49331e8,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0568,CAT-R,archived_file,P9,,,,Archived file: shard_0018.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0568,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0018.parquet,$,8abb15265498b294e86be89fba1297b331ae0473cd01f4ae5eeccfa01a7e16ec,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":18046071,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0569,CAT-R,archived_file,P9,,,,Archived file: shard_0018.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0569,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0018.parquet.json,$,ef697104f99392c6a1f3b527c72e050c4297f7b82f95b9e610a82bd8bcbf69ab,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0570,CAT-R,archived_file,P9,,,,Archived file: shard_0019.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0570,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0019.parquet,$,299cc451772035ef92a1b8b792bfb6080f4b511a13c6e4f0fdeb40ad4e0d448a,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":17514897,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0571,CAT-R,archived_file,P9,,,,Archived file: shard_0019.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0571,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0019.parquet.json,$,2cf83dd85511aee99b5d9097aaf34d289510e27b1c79b0694f2d0b4f6cb12fb3,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0572,CAT-R,archived_file,P9,,,,Archived file: shard_0020.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0572,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0020.parquet,$,4d825fc40b88dcd00afe48a8f2a8086f90f4c8c2cef683a55fdd1585ff515971,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":17750078,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0573,CAT-R,archived_file,P9,,,,Archived file: shard_0020.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0573,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0020.parquet.json,$,e2ee3a8fe015590e934e1703a88581cf55f5708bba44233213eb3591700c1592,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0574,CAT-R,archived_file,P9,,,,Archived file: shard_0021.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0574,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0021.parquet,$,42cf165927643954b86a7071ed9a9cd6ea79b6a7a90801cb0104fa84d26084c4,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":17873639,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0575,CAT-R,archived_file,P9,,,,Archived file: shard_0021.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0575,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0021.parquet.json,$,1b52ee19d7b981fd4b88c64116757820c8358a10cd741a2dc13ee11353104cf0,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0576,CAT-R,archived_file,P9,,,,Archived file: shard_0022.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0576,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0022.parquet,$,5241078d2a464e74a16b1c0e03f00fded1760e13c9875da0fc5dab20e07b2943,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":19081571,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0577,CAT-R,archived_file,P9,,,,Archived file: shard_0022.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0577,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0022.parquet.json,$,ba9609eef5b65e8f98420fdefe509d5ee650688866d42dd7d90be5eefe72d3cb,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0578,CAT-R,archived_file,P9,,,,Archived file: shard_0023.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0578,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0023.parquet,$,ba6a997cc6f56f3827f037d2fced6c49ee00eea96047a395484428e5f17439f2,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":18424418,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0579,CAT-R,archived_file,P9,,,,Archived file: shard_0023.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0579,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0023.parquet.json,$,d1e113dd1325e1ec29dba879689cb97250b8e69e389977cbfd339f302a672589,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0580,CAT-R,archived_file,P9,,,,Archived file: shard_0024.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0580,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0024.parquet,$,9d430d0df71b176891c94ce01bb7fe2edc9d228155d270255f8fc78afcd45ec1,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":17839828,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0581,CAT-R,archived_file,P9,,,,Archived file: shard_0024.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0581,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0024.parquet.json,$,f8dee4e77fc86d75dda9392f2ed44ef806981ec33db7ee7d3a3f8ac1e9c6f760,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0582,CAT-R,archived_file,P9,,,,Archived file: shard_0025.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0582,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0025.parquet,$,8663394bde680c56e9fa27623132cc57a5c317071e6e054f09b5360ca23278fd,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":18446642,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0583,CAT-R,archived_file,P9,,,,Archived file: shard_0025.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0583,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0025.parquet.json,$,7b95d80400274c76eb5ad4a1c8a9d754730b2b470a4cd575434c572142a81129,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0584,CAT-R,archived_file,P9,,,,Archived file: shard_0026.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0584,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0026.parquet,$,d7d4ea7ace39f7d630fc59db2a63140b0c6e572e859bd98f1016596228909db8,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":18272919,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0585,CAT-R,archived_file,P9,,,,Archived file: shard_0026.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0585,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0026.parquet.json,$,282f45374c809cff0e6b554146e7d8d9d5483ac294725d555d1c91fe1c0046ea,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0586,CAT-R,archived_file,P9,,,,Archived file: shard_0027.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0586,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0027.parquet,$,ed764663dcd0f3d74a14054debcfdb75e5aa7daa37e01da6ea5e2f53dfde4618,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":18582569,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0587,CAT-R,archived_file,P9,,,,Archived file: shard_0027.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0587,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0027.parquet.json,$,fbe13c652789818ab47239f9753339e0eca8b24cb70d7f4d4a109ecb65a686af,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0588,CAT-R,archived_file,P9,,,,Archived file: shard_0028.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0588,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0028.parquet,$,a63d63f9015bdd4d919b7747f4e0c1a7c08fa9ac2aae20af0ac95a50627487cb,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":18560300,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0589,CAT-R,archived_file,P9,,,,Archived file: shard_0028.parquet.json,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0589,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0028.parquet.json,$,36d9f8244afd05057d4ca5a893e74c0b14b001cf24619cb300a8e0044f0ca8f4,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":9864,""human_master_include"":false}"
ART-STORAGE-ARCHIVE-0590,CAT-R,archived_file,P9,,,,Archived file: shard_0029.parquet,Where is this verified private file stored?,PASS,RESULT_ALREADY_EXISTS,AUDIT_ONLY,ART-ARCHIVE-FILE-0590,mac-archive://,p9/spatial/learned_softmax_gam/fold_0/shard_0029.parquet,$,8927caea10b9d6b6134ba5e6bfcd801a93260d87d483978fa3230569d1a53815,,PRIVATE_RESTRICTED,False,SEC-PUBLIC-REPRODUCIBILITY,[],[],,RESULTS_CATALOGUE_PLAN:eb3aa9110fc06acd8cd9e2a375b64bcfa5a60d768ef6f37f16e1c693576c5c93,VERIFIED,"{""byte_size"":17269212,""human_master_include"":false}"
